state	id	area	state_1	id_1	new_area
43	12087.00000	2690213007.63000000000	43	12087.00000	52171.76395829990
43	12087.00000	2690213007.63000000000	43	12087.00000	58626.36873010000
43	12087.00000	2690213007.63000000000	43	12087.00000	135857.78075800000
43	12087.00000	2690213007.63000000000	43	12087.00000	5842.91897677000
43	12087.00000	2690213007.63000000000	43	12087.00000	87215.25184940000
43	12087.00000	2690213007.63000000000	43	12087.00000	106350.39433000000
43	12087.00000	2690213007.63000000000	43	12087.00000	17964.81917330000
43	12087.00000	2690213007.63000000000	43	12087.00000	10646.56186270000
43	12087.00000	2690213007.63000000000	43	12087.00000	7480.63557885000
43	12087.00000	2690213007.63000000000	43	12087.00000	49235.74415020000
43	12087.00000	2690213007.63000000000	43	12087.00000	4659.15015208000
43	12087.00000	2690213007.63000000000	43	12087.00000	4201.36387928000
43	12087.00000	2690213007.63000000000	43	12087.00000	9911.67986594000
43	12087.00000	2690213007.63000000000	43	12087.00000	3391.33612535000
43	12087.00000	2690213007.63000000000	43	12087.00000	8700.01028334000
43	12087.00000	2690213007.63000000000	43	12087.00000	32047.57740850000
43	12087.00000	2690213007.63000000000	43	12087.00000	14163.79734780000
43	12087.00000	2690213007.63000000000	43	12087.00000	13201426.44020000000
43	12087.00000	2690213007.63000000000	43	12087.00000	215950.27700900000
43	12087.00000	2690213007.63000000000	43	12087.00000	1209469.22272000000
43	12087.00000	2690213007.63000000000	43	12087.00000	3571.01957650000
43	12087.00000	2690213007.63000000000	43	12087.00000	10094.25449370000
43	12087.00000	2690213007.63000000000	43	12087.00000	5068695.85320000000
43	12087.00000	2690213007.63000000000	43	12087.00000	2898.61090762000
43	12087.00000	2690213007.63000000000	43	12087.00000	13458.50591530000
43	12087.00000	2690213007.63000000000	43	12087.00000	4199.11121863000
43	12087.00000	2690213007.63000000000	43	12087.00000	4095.89385532000
43	12087.00000	2690213007.63000000000	43	12087.00000	8598.35695601000
43	12087.00000	2690213007.63000000000	43	12087.00000	6148.26815774000
43	12087.00000	2690213007.63000000000	43	12087.00000	3811.93260262000
43	12087.00000	2690213007.63000000000	43	12087.00000	7519.40625107000
43	12087.00000	2690213007.63000000000	43	12087.00000	103373.59762900000
43	12087.00000	2690213007.63000000000	43	12087.00000	496589.15463400000
43	12087.00000	2690213007.63000000000	43	12087.00000	9035.68128416000
43	12087.00000	2690213007.63000000000	43	12087.00000	26802.85297230000
43	12087.00000	2690213007.63000000000	43	12087.00000	3196.56150971000
43	12087.00000	2690213007.63000000000	43	12087.00000	3273.61353003000
43	12087.00000	2690213007.63000000000	43	12087.00000	88676.23587510000
43	12087.00000	2690213007.63000000000	43	12087.00000	10836.94112570000
43	12087.00000	2690213007.63000000000	43	12087.00000	37737.64238510000
43	12087.00000	2690213007.63000000000	43	12087.00000	9139.19225761000
43	12087.00000	2690213007.63000000000	43	12087.00000	6962.61320321000
43	12087.00000	2690213007.63000000000	43	12087.00000	5590.08327406000
43	12087.00000	2690213007.63000000000	43	12087.00000	4242.37363393000
43	12087.00000	2690213007.63000000000	43	12087.00000	132422.46072700000
43	12087.00000	2690213007.63000000000	43	12087.00000	2731.78609988000
43	12087.00000	2690213007.63000000000	43	12087.00000	2213.78884700000
43	12087.00000	2690213007.63000000000	43	12087.00000	3759.72564774000
43	12087.00000	2690213007.63000000000	43	12087.00000	2302.18802195000
43	12087.00000	2690213007.63000000000	43	12087.00000	11778.55991440000
43	12087.00000	2690213007.63000000000	43	12087.00000	30317.13684260000
43	12087.00000	2690213007.63000000000	43	12087.00000	6128.56812784000
43	12087.00000	2690213007.63000000000	43	12087.00000	69078.28582830000
43	12087.00000	2690213007.63000000000	43	12087.00000	37957.64389090000
43	12087.00000	2690213007.63000000000	43	12087.00000	3073.78587829000
43	12087.00000	2690213007.63000000000	43	12087.00000	33471.76001910000
43	12087.00000	2690213007.63000000000	43	12087.00000	4680.07313880000
43	12087.00000	2690213007.63000000000	43	12087.00000	2841.31096436000
43	12087.00000	2690213007.63000000000	43	12087.00000	15106.10173330000
43	12087.00000	2690213007.63000000000	43	12087.00000	24100.66639740000
43	12087.00000	2690213007.63000000000	43	12087.00000	1292134.97972000000
43	12087.00000	2690213007.63000000000	43	12087.00000	23089.35020660000
43	12087.00000	2690213007.63000000000	43	12087.00000	2281.58731554000
43	12087.00000	2690213007.63000000000	43	12087.00000	88868.11801240000
43	12087.00000	2690213007.63000000000	43	12087.00000	19887184.99790000000
43	12087.00000	2690213007.63000000000	43	12087.00000	265031.17019300000
43	12087.00000	2690213007.63000000000	43	12087.00000	2478.37965737000
43	12087.00000	2690213007.63000000000	43	12087.00000	54991.31741540000
43	12087.00000	2690213007.63000000000	43	12087.00000	23067.57014650000
43	12087.00000	2690213007.63000000000	43	12087.00000	21930.21956310000
43	12087.00000	2690213007.63000000000	43	12087.00000	488345.95704800000
43	12087.00000	2690213007.63000000000	43	12087.00000	14675.25473220000
43	12087.00000	2690213007.63000000000	43	12087.00000	2705.64701651000
43	12087.00000	2690213007.63000000000	43	12087.00000	250543.77080200000
43	12087.00000	2690213007.63000000000	43	12087.00000	22463.09819110000
43	12087.00000	2690213007.63000000000	43	12087.00000	2205.53150754000
43	12087.00000	2690213007.63000000000	43	12087.00000	115352.67549000000
43	12087.00000	2690213007.63000000000	43	12087.00000	7671.36309418000
43	12087.00000	2690213007.63000000000	43	12087.00000	2681.77896517000
43	12087.00000	2690213007.63000000000	43	12087.00000	128857.90901400000
43	12087.00000	2690213007.63000000000	43	12087.00000	60515.46774410000
43	12087.00000	2690213007.63000000000	43	12087.00000	8366.66908237000
43	12087.00000	2690213007.63000000000	43	12087.00000	14366.61993540000
43	12087.00000	2690213007.63000000000	43	12087.00000	251127.08225200000
43	12087.00000	2690213007.63000000000	43	12087.00000	6055.52846506000
43	12087.00000	2690213007.63000000000	43	12087.00000	15204.95339750000
43	12087.00000	2690213007.63000000000	43	12087.00000	57960.18454040000
43	12087.00000	2690213007.63000000000	43	12087.00000	8586.90380754000
43	12087.00000	2690213007.63000000000	43	12087.00000	3382.45776981000
43	12087.00000	2690213007.63000000000	43	12087.00000	4101943.14736000000
43	12087.00000	2690213007.63000000000	43	12087.00000	11695.99458410000
43	12087.00000	2690213007.63000000000	43	12087.00000	39213.29987920000
43	12087.00000	2690213007.63000000000	43	12087.00000	25548.54623350000
43	12087.00000	2690213007.63000000000	43	12087.00000	104370.91373600000
43	12087.00000	2690213007.63000000000	43	12087.00000	25263.22927330000
43	12087.00000	2690213007.63000000000	43	12087.00000	8351.42376511000
43	12087.00000	2690213007.63000000000	43	12087.00000	55037.32345790000
43	12087.00000	2690213007.63000000000	43	12087.00000	262343.46607600000
43	12087.00000	2690213007.63000000000	43	12087.00000	786611.73735000000
43	12087.00000	2690213007.63000000000	43	12087.00000	100864.50559300000
43	12087.00000	2690213007.63000000000	43	12087.00000	8323.55067460000
43	12087.00000	2690213007.63000000000	43	12087.00000	371748.19809400000
43	12087.00000	2690213007.63000000000	43	12087.00000	2553.51642578000
43	12087.00000	2690213007.63000000000	43	12087.00000	22752.21418880000
43	12087.00000	2690213007.63000000000	43	12087.00000	4363.55089438000
43	12087.00000	2690213007.63000000000	43	12087.00000	165598.95863200000
43	12087.00000	2690213007.63000000000	43	12087.00000	19444.99835160000
43	12087.00000	2690213007.63000000000	43	12087.00000	125692.10061800000
43	12087.00000	2690213007.63000000000	43	12087.00000	153340.37800200000
43	12087.00000	2690213007.63000000000	43	12087.00000	22148.61331810000
43	12087.00000	2690213007.63000000000	43	12087.00000	202751.66883800000
43	12087.00000	2690213007.63000000000	43	12087.00000	3184.57354580000
43	12087.00000	2690213007.63000000000	43	12087.00000	6240.29198289000
43	12087.00000	2690213007.63000000000	43	12087.00000	25335.59764650000
43	12087.00000	2690213007.63000000000	43	12087.00000	414867.44045700000
43	12087.00000	2690213007.63000000000	43	12087.00000	2144.24578484000
43	12087.00000	2690213007.63000000000	43	12087.00000	3193.11662386000
43	12087.00000	2690213007.63000000000	43	12087.00000	18516.11479370000
43	12087.00000	2690213007.63000000000	43	12087.00000	24289.64829110000
43	12087.00000	2690213007.63000000000	43	12087.00000	21583.00962930000
43	12087.00000	2690213007.63000000000	43	12087.00000	2030.26176923000
43	12087.00000	2690213007.63000000000	43	12087.00000	9050.60116751000
43	12087.00000	2690213007.63000000000	43	12087.00000	7206.15252196000
43	12087.00000	2690213007.63000000000	43	12087.00000	1508.35271133000
43	12087.00000	2690213007.63000000000	43	12087.00000	22653.13356220000
