state	county	corn_a	corn_y	wheat_a	wheat_y	oats_a	oats_y	rice_a	rice_y	cotton_a	cotton_y	scane_a	scane_y
35	1630	87339	1717875	17835	329705	18908	388299	0	0	0	0	0	0
35	1650	8314	123131	4258	46690	6200	104168	0	0	0	0	0	0
35	1670	80524	1896594	1117	22953	43600	1279644	0	0	0	0	0	0
35	1690	98471	2191179	77958	1726911	32290	729999	0	0	0	0	0	0
35	1710	8676	114860	40	230	25	345	0	0	0	0	0	0
35	1730	103679	2269821	1496	31911	33483	964116	0	0	0	0	0	0
35	1750	97901	1646763	9095	179294	19954	462848	0	0	0	0	0	0
35	1770	69826	2251460	13390	309593	34672	1111267	0	0	0	0	0	0
35	1790	101353	2903547	712	22520	59526	1847730	0	0	0	0	0	0
35	1810	98770	1689447	48827	736880	13123	243810	0	0	0	0	0	0
35	1830	25257	261068	243	3496	7516	135567	0	0	0	0	0	0
35	1850	120330	3547869	74200	1843947	37848	1277236	0	0	0	0	0	0
35	0	7979871	169377327	3007217	55687684	2287941	61003610	0	0	0	0	0	0
		0	0	0	0	0	0	0	0	0	0	0	0
													
36	10	3463	49911	75475	986320	22276	688361	0	0	0	0	0	0
36	30	992	12808	251451	4041083	82057	2565048	0	0	0	0	0	0
36	50	607	6737	244779	3385416	64864	1720576	0	0	0	0	0	0
36	70	133	2398	46162	575862	11321	286536	0	0	0	0	0	0
36	90	232	3720	272460	4018097	71006	2162300	0	0	0	0	0	0
36	110	2091	34782	55543	672607	18373	489478	0	0	0	0	0	0
36	130	5	100	128494	1598340	30490	801261	0	0	0	0	0	0
36	150	16099	355103	107811	1408883	27088	748843	0	0	0	0	0	0
36	170	13217	299551	252838	4660906	130576	4409934	0	0	0	0	0	0
36	190	278	5315	246272	4108051	114298	3538348	0	0	0	0	0	0
36	210	17039	284889	85103	1080007	61083	1788945	0	0	0	0	0	0
36	230	2	25	191890	2808209	38802	1114585	0	0	0	0	0	0
36	250	1760	20607	158590	2068041	37550	1118950	0	0	0	0	0	0
36	270	303	5720	69722	1006073	31901	798548	0	0	0	0	0	0
36	290	16625	366992	216435	3187786	21730	711782	0	0	0	0	0	0
36	310	1016	17508	85431	1308561	36250	1044737	0	0	0	0	0	0
36	330	530	7770	71430	978883	22315	599148	0	0	0	0	0	0
36	350	2268	35635	186184	3366415	90288	2726148	0	0	0	0	0	0
36	370	13674	205301	145638	1850866	26656	821896	0	0	0	0	0	0
36	390	211	4115	88432	1403959	38042	1158969	0	0	0	0	0	0
36	410	4139	66400	123058	1645547	32323	942574	0	0	0	0	0	0
36	430	5986	88057	96849	1268914	24905	645648	0	0	0	0	0	0
36	450	2642	34755	155478	2100257	60655	1682078	0	0	0	0	0	0
36	470	5494	83534	141432	1701582	10880	261029	0	0	0	0	0	0
36	490	3344	49980	233596	3639724	66699	1958107	0	0	0	0	0	0
36	510	3139	37988	149832	1769527	12107	280607	0	0	0	0	0	0
36	530	1631	28710	129060	2145564	30698	887051	0	0	0	0	0	0
36	550	3486	47007	344164	4962912	59840	1830007	0	0	0	0	0	0
36	570	6976	105343	116122	1893556	19529	640288	0	0	0	0	0	0
36	590	12786	238175	200918	2853000	31864	1012722	0	0	0	0	0	0
36	610	161	3399	203416	2963171	40422	1185495	0	0	0	0	0	0
36	630	155	1965	124835	1991066	53843	1588503	0	0	0	0	0	0
36	650	3488	58371	63539	1015235	15351	604520	0	0	0	0	0	0
36	670	42	790	134236	2311869	72410	2348159	0	0	0	0	0	0
36	690	1243	17426	192425	2093476	46377	1015723	0	0	0	0	0	0
36	710	293	3590	231319	3555847	63273	1966990	0	0	0	0	0	0
36	730	7410	140512	82043	1329405	58399	1930218	0	0	0	0	0	0
36	750	215	3715	162530	2106964	45530	1212489	0	0	0	0	0	0
36	770	49715	1201071	147179	2646003	120715	4230235	0	0	0	0	0	0
36	790	20	370	106864	1021212	40976	867692	0	0	0	0	0	0
36	810	22748	468631	86812	1371176	49421	1547908	0	0	0	0	0	0
36	830	2900	39103	152528	2077864	24783	671935	0	0	0	0	0	0
36	850	4972	82560	26466	353860	7100	182970	0	0	0	0	0	0
36	870	774	12365	59007	698400	15356	405027	0	0	0	0	0	0
36	890	1774	28434	170282	2437565	32155	1024867	0	0	0	0	0	0
36	910	300	6460	107527	1828215	45819	1410664	0	0	0	0	0	0
36	930	8905	137119	280307	4453408	87711	2694945	0	0	0	0	0	0
36	950	65	1550	205684	2428749	65686	1677774	0	0	0	0	0	0
36	970	2127	44405	123095	2317064	55844	1837036	0	0	0	0	0	0
36	990	280	5362	230370	4216392	82347	2932281	0	0	0	0	0	0
36	1010	2326	47498	310687	4541785	72979	2246184	0	0	0	0	0	0
36	1030	2370	38617	252816	3913931	55136	1620656	0	0	0	0	0	0
36	1050	726	10297	197942	2842544	46281	1384559	0	0	0	0	0	0
36	0	253177	4852546	8322558	123010149	2524380	76021334	0	0	0	0	0	0
		0	0	0	0	0	0	0	0	0	0	0	0
													
37	10	44	545	0	0	0	0	0	0				
37	30	54257	644070	32513	379582	47949	1407764	0	0	0	0	0	0
37	50	130401	2573717	81542	1312389	76238	2830182	0	0	0	0	0	0
37	70	13773	163955	1462	16570	4819	83923	0	0	0	0	0	0
37	90	96900	2623593	7386	116141	72604	2195748	0	0	0	0	0	0
37	110	76921	1521033	770	13465	121534	5691587	0	0	0	0	0	0
37	130	82434	1618381	256937	3475473	102633	3352290	0	0	0	0	0	0
37	150	72888	685452	21319	209375	31101	649823	0	0	0	0	0	0
37	170	14099	269519	2970	35246	5126	123837	0	0	0	0	0	0
37	190	6128	100931	2703	40178	5333	144162	0	0	0	0	0	0
37	210	19790	403185	105187	1401582	10494	336837	0	0	0	0	0	0
37	230	195080	3733174	37090	531651	67989	2328539	0	0	0	0	0	0
37	250	69725	1497487	49607	893807	74675	3140272	0	0	0	0	0	0
37	270	89204	2905627	6189	130278	54288	1909137	0	0	0	0	0	0
37	290	17743	357892	39397	645706	66420	2870560	0	0	0	0	0	0
37	310	13164	220014	69488	793400	20043	507265	0	0	0	0	0	0
37	330	423	3552	2260	18445	2393	38909	0	0	0	0	0	0
37	350	64603	1203380	13380	167629	51704	1511864	0	0	0	0	0	0
37	370	33033	634968	111938	1668142	58700	1946305	0	0	0	0	0	0
37	390	26898	560177	4696	91435	75470	3418826	0	0	0	0	0	0
37	410	12513	168252	18407	151956	10301	194972	0	0	0	0	0	0
37	430	66922	1465647	24390	345159	36189	1308177	0	0	0	0	0	0
37	450	22344	328844	105224	1180155	36982	1076544	0	0	0	0	0	0
37	470	3908	24505	10778	62290	2731	28028	0	0	0	0	0	0
37	490	41110	775900	87647	1172368	37301	1267089	0	0	0	0	0	0
37	510	35865	740208	52802	1043004	50432	2166326	0	0	0	0	0	0
37	530	124797	2567818	12354	187224	47605	1337140	0	0	0	0	0	0
37	550	12544	144741	10787	101009	6379	107157	0	0	0	0	0	0
37	570	37340	665640	14356	257194	69512	3125397	0	0	0	0	0	0
37	590	93159	1978395	75609	1270633	59268	2134136	0	0	0	0	0	0
37	610	62986	1233687	31512	455816	45452	1535845	0	0	0	0	0	0
37	630	2859	50337	11023	161932	9166	250356	0	0	0	0	0	0
37	650	22228	376366	6908	74105	8924	227497	0	0	0	0	0	0
37	670	124214	2931475	53092	578464	88113	2555688	0	0	0	0	0	0
37	690	20483	307615	10166	154950	16729	562613	0	0	0	0	0	0
37	710	7370	73139	5597	86551	2808	40414	0	0	0	0	0	0
37	730	45323	826083	24869	350020	30059	962599	0	0	0	0	0	0
37	750	21423	236669	6725	74495	7824	163548	0	0	0	0	0	0
37	770	93484	1732773	24110	397932	105132	4611139	0	0	0	0	0	0
37	790	76637	1450740	1988	33623	87709	3520874	0	0	0	0	0	0
37	810	3350	57419	3428	62470	3225	91382	0	0	0	0	0	0
37	830	104899	2707678	1167	28522	83598	2682452	0	0	0	0	0	0
37	850	61286	796010	10647	113599	11773	233006	0	0	0	0	0	0
37	870	92999	1661633	13624	216718	89179	3369264	0	0	0	0	0	0
37	890	8752	122505	123668	1529979	27137	884037	0	0	0	0	0	0
37	910	15610	252990	83063	1110263	39342	1008855	0	0	0	0	0	0
37	930	12797	123140	20297	224817	13614	240041	0	0	0	0	0	0
37	950	31704	436343	3419	46030	5250	87128	0	0	0	0	0	0
37	970	72735	1385164	18319	289050	68724	2476712	0	0	0	0	0	0
37	990	137053	3019603	776	13048	127199	4897968	0	0	0	0	0	0
37	1010	70803	1578850	172	3370	87390	3505248	0	0	0	0	0	0
37	1030	7196	60089	12590	104606	8283	102939	0	0	0	0	0	0
37	1050	9775	150481	26359	330738	16883	441224	0	0	0	0	0	0
37	1070	34673	657480	38442	528577	26514	937492	0	0	0	0	0	0
37	1090	51857	1337059	99763	2024459	85468	3455710	0	0	0	0	0	0
37	1110	67230	1219692	23635	354463	50555	1659814	0	0	0	0	0	0
37	1130	1324	12547	140	1120	295	3290	0	0	0	0	0	0
37	1150	99320	2198194	278631	4504444	64200	2409640	0	0	0	0	0	0
37	1170	7592	90650	579	5551	2899	58188	0	0	0	0	0	0
37	1190	32295	598857	21829	245032	16809	459958	0	0	0	0	0	0
37	1210	13920	214596	1423	12350	4193	74271	0	0	0	0	0	0
37	1230	165060	2878065	31158	333060	30545	645055	0	0	0	0	0	0
37	1250	121858	3418684	4259	96354	97460	3131839	0	0	0	0	0	0
37	1270	101966	3091422	13299	249376	41787	1413441	0	0	0	0	0	0
37	1290	19728	371366	74549	924428	18068	634458	0	0	0	0	0	0
37	1310	6504	90377	591	5277	1292	22244	0	0	0	0	0	0
37	1330	1572	13880	140	2095	150	2662	0	0	0	0	0	0
37	1350	93704	2778166	6827	89345	61869	1793860	0	0	0	0	0	0
37	1370	7541	75481	16475	141398	7658	123029	0	0	0	0	0	0
37	0	3460120	71197907	2364447	33669913	2799488	98508576	0	0	0	0	0	0
		0	0	0	0	0	0	0	0	0	0	0	0
													
40	10	25271	568306	221	4600	0	0	0	0	0	0	0	0
40	30	22002	371477	7892	86640	2929	47641	0	0	24	3	0	0
40	50	3576	84716	1303	14639	594	10829	0	0	0	0	0	0
40	70	10841	150121	5316	75196	340	6665	0	0	169	63	0	0
40	90	14112	298438	5383	64064	263	3655	0	0	0	0	0	0
40	110	8980	143526	5280	78668	315	4574	0	0	0	0	0	0
40	130	74	1484	12	75	0	0	0	0	0	0	0	0
40	150	28738	830185	53216	877139	1503	35932	0	0	0	0	0	0
40	170	3352	88196	2391	28502	621	12797	0	0	0	0	0	0
40	190	23830	544973	13280	182867	1130	18008	0	0	0	0	0	0
40	210	5603	156245	2807	28594	878	19900	0	0	0	0	0	0
40	230	9459	246412	7377	102468	1239	24592	0	0	0	0	0	0
40	250	19936	277017	2780	40871	135	2746	0	0	13171	5044	0	0
40	270	13056	232714	78	601	135	2976	0	0	0	0	0	0
40	290	12561	231441	7187	105064	431	6446	0	0	0	0	0	0
40	310	16305	274793	8624	113445	641	9442	0	0	10	4	0	0
40	330	25014	438437	8137	110277	156	2657	0	0	0	0	0	0
40	350	21293	332655	3118	29027	617	11875	0	0	0	0	0	0
40	360	5715	88560	821	13159	362	6160	0	0	11	6	0	0
40	370	15929	263604	6393	82444	216	3624	0	0	428	167	0	0
40	410	10378	145933	884	12311	254	4817	0	0	667	214	0	0
40	430	10633	290009	13531	201435	369	7953	0	0	0	0	0	0
40	450	3258	83098	2020	23011	330	7096	0	0	0	0	0	0
40	470	17083	402685	8723	107141	889	16742	0	0	0	0	0	0
40	490	10438	132180	5098	67825	224	3874	0	0	18	8	0	0
40	510	8136	132751	64	736	274	3005	0	0	0	0	0	0
40	530	15347	218624	2926	42506	116	2199	0	0	3888	1349	0	0
40	550	641	10607	151	2602	10	100	0	0	0	0	0	0
40	570	14282	328926	5000	69402	133	3173	0	0	76	27	0	0
40	590	9735	275471	5176	71899	595	12288	0	0	0	0	0	0
40	610	26816	672412	19056	226554	846	13070	0	0	0	0	0	0
40	630	12803	243562	4516	42732	3056	59427	0	0	0	0	0	0
40	650	7250	99296	3392	35006	432	6146	0	0	0	0	0	0
40	670	24778	508395	14693	163433	657	9346	0	0	17	13	0	0
40	690	14743	207796	15982	148883	1661	30270	0	0	0	0	0	0
40	710	8234	262498	2462	25102	613	12639	0	0	0	0	0	0
40	730	10180	165753	1107	14050	282	4227	0	0	8	4	0	0
40	750	8509	102220	4061	47539	476	7788	0	0	4	2	0	0
40	770	15703	398507	5339	46242	2588	49456	0	0	0	0	0	0
40	790	7703	137770	3550	35240	894	12299	0	0	0	0	0	0
40	810	10163	154385	95	1133	5	85	0	0	12813	6169	0	0
40	830	32148	622239	8631	80616	299	3437	0	0	867	388	0	0
40	850	20703	325788	5803	79247	832	13332	0	0	65	22	0	0
40	870	5065	84102	1664	26175	756	20208	0	0	44	12	0	0
40	890	15260	298037	5222	47755	127	1481	0	0	31	12	0	0
40	910	1966	45404	1148	15070	496	13241	0	0	0	0	0	0
40	930	14219	259123	0	0	20	400	0	0	5546	1637	0	0
40	950	3378	62918	64	1339	190	4850	0	0	30	12	0	0
40	970	14236	224701	2542	31235	156	2185	0	0	18	9	0	0
40	990	9903	200250	2086	29142	508	10139	0	0	0	0	0	0
40	1010	12365	172035	2177	27616	67	899	0	0	164	89	0	0
40	1030	6578	112963	1176	20352	170	3270	0	0	0	0	0	0
40	1050	23785	583717	3617	32601	586	10121	0	0	0	0	0	0
40	1070	28743	955774	29533	386929	793	17073	0	0	0	0	0	0
40	1090	13777	197677	5816	57662	647	9447	0	0	4	2	0	0
40	1110	14343	245084	2167	27757	70	1003	0	0	1446	561	0	0
40	1130	13495	359566	7970	83816	756	12149	0	0	0	0	0	0
40	1150	5739	116499	275	3467	50	650	0	0	0	0	0	0
40	1170	31994	493777	4398	45417	399	4631	0	0	12012	4984	0	0
40	1190	6221	125121	1423	19581	195	5161	0	0	128	48	0	0
40	1210	12439	365247	6640	105518	1033	23618	0	0	0	0	0	0
40	1230	15628	325614	0	0	2	50	0	0	13919	5891	0	0
40	1250	11387	214673	5185	63848	414	5882	0	0	0	0	0	0
40	1270	5597	83127	284	3622	158	1905	0	0	295	106	0	0
40	1290	12024	200011	60	1315	60	760	0	0	3018	1230	0	0
40	1310	15884	407815	14	280	2	75	0	0	0	0	0	0
40	1330	10699	247617	3476	57176	115	2701	0	0	3	1	0	0
40	1350	9215	132531	2639	34111	88	1376	0	0	1427	726	0	0
40	1370	12525	243296	8038	96040	1151	21380	0	0	0	0	0	0
40	1390	9529	270841	12109	190667	385	8209	0	0	0	0	0	0
40	1410	19818	365736	4235	41279	205	3282	0	0	0	0	0	0
40	1430	41834	742350	20453	212581	616	7802	0	0	524	206	0	0
40	1450	6487	133840	3215	47643	536	8307	0	0	15	6	0	0
40	1470	10136	150071	4843	68578	127	1738	0	0	23	7	0	0
40	1490	9054	87968	1072	13708	388	6322	0	0	1154	373	0	0
40	1530	8138	160303	7940	75350	495	9476	0	0	0	0	0	0
40	1510	19387	279597	179	2679	191	4865	0	0	1959	912	0	0
40	1550	9917	296661	5952	82223	735	15764	0	0	0	0	0	0
40	1570	10451	263220	3598	39458	353	6163	0	0	0	0	0	0
40	1590	9709	215318	5552	78448	201	4254	0	0	0	0	0	0
40	1610	7144	182975	3210	59922	501	10659	0	0	0	0	0	0
40	1630	16921	484408	19613	285437	2061	38515	0	0	0	0	0	0
40	1650	23412	512450	46418	802850	684	17113	0	0	0	0	0	0
40	1670	17649	494813	4657	52307	503	8407	0	0	0	0	0	0
40	1690	26793	664109	2660	25876	400	5047	0	0	0	0	0	0
40	1710	16742	336811	26363	409582	659	13796	0	0	0	0	0	0
40	1730	8183	266079	4493	53150	1652	38249	0	0	0	0	0	0
40	1750	24885	436140	2	24	8	95	0	0	23872	10828	0	0
40	1770	13038	209132	5590	63588	814	15061	0	0	0	0	0	0
40	1790	11093	243145	2950	34607	1283	24907	0	0	0	0	0	0
40	1810	8523	141375	23	280	17	320	0	0	828	186	0	0
40	1830	11913	181629	44	335	6	60	0	0	9681	4006	0	0
40	1850	10016	309949	2817	39024	1244	29978	0	0	0	0	0	0
40	1870	8302	171188	10277	133448	429	6518	0	0	0	0	0	0
40	1875	780	17340	142	2589	165	3448	0	0	31	16	0	0
40	1910	25481	796316	13110	164466	2476	51763	0	0	0	0	0	0
40	1930	11880	259702	5977	89904	533	10815	0	0	0	0	0	0
40	1950	8509	164615	26	315	109	1395	0	0	0	0	0	0
40	1970	15128	526203	10049	136479	2106	56404	0	0	0	0	0	0
40	1990	3544	61820	92	1670	42	540	0	0	0	0	0	0
40	5100												
40	5200												
40	5300												
40	5400												
40	5600												
40	5900												
40	6300												
40	6600												
40	6700												
40	6800												
40	7000												
40	7100												
40	7300												
40	7400												
40	7500												
40	7600												
40	7700												
40	7900												
40	8000												
40	8400												
40	0	1336172	27726988	599151	8009276	57273	1097215	0	0	108408	45343	0	0
		0	0	0	0	0	0	0	0	0	0	0	0
													
41	10	33585	367693	0	0	250	4307			47373	15222	195	
41	30	20739	352916	0	0	9	165			2572	1311	138	
41	50	56660	540041	89	554	233	4814			63612	16934	497	
41	70	19423	207286	33	240	16	210			13354	4385	132	
41	90	43429	516653	108	1155	314	3528			31651	12902	0	
41	110	42670	355896	0	0	107	705			50183	10517	327	
41	130	53426	552176	69	355	161	2770			51334	16625	391	
41	150	29564	333271	150	1438	196	3028			32982	12290	1	
41	170	46591	504118	140	1492	252	3906			86843	30449	552	
41	190	36575	350094	207	1242	185	2874			46612	16780	0	
41	210	36172	413215	36	429	435	6226			36682	14069	167	
41	230	26182	284966	26	390	19	515			19097	5199	151	
41	250	35806	397152	0	0	13	77			22232	5650	306	
41	270	33833	377310	88	803	342	4360			22324	7934	33	
41	290	22802	316207	46	222	49	511			17348	7019	1	
41	310	73468	964986	43	665	8	100			65744	22535	665	
41	330	35090	526353	61	670	50	1220			31981	11120	0	
41	350	45362	532851	0	0	72	723			31598	11262	332	
41	370	20198	229145	13	62	191	2217			14954	4677	83	
41	390	77659	837303	0	0	157	1580			58676	19944	759	
41	410	57398	651489	52	475	76	903			54794	17776	254	
41	430	57383	678255	23	190	138	2184			59949	25521	1	
41	450	43799	419907	0	0	7	115			40454	12624	291	
41	470	41086	472161	199	2858	278	4105			98530	22609	137	
41	490	73830	891807	322	3297	126	1588			57489	24329	0	
41	510	36569	517063	57	455	699	12295			73646	28613	327	
41	530	26843	371902	0	0	30	306			17498	6837	344	
41	550	34772	401389	37	281	102	1268			36341	14476	3	
41	570	33009	349684	115	1247	44	497			24160	7631	50	
41	590	37789	501348	63	1080	104	726			21166	8289	0	
41	610	63534	771925	0	0	102	1750			63456	23551	563	
41	630	26306	307327	43	485	207	1360			52238	14328	27	
41	650	26400	320003	36	230	249	4990			47207	16619	86	
41	670	43990	510309	61	735	205	2540			64974	24121	277	
41	690	70699	835686	0	0	286	6520			64558	25531	423	
41	710	77819	1160185	308	3348	132	2845			34656	14268	0	
41	730	27866	375294	88	1173	73	865			3401	1224	21	
41	750	28941	311897	33	275	8	32			31127	9304	131	
41	770	58377	899452	448	4538	101	1883			50221	19425	3	
41	790	53188	706373	180	1566	19	215			61983	24008	1	
41	810	41118	390313	81	828	77	1389			63965	19140	98	
41	830	54090	856995	502	5096	213	3857			71568	23979	0	
41	850	34732	486304	36	345	307	4558			56373	14874	155	
41	870	32401	310511	80	405	88	1511			61217	19983	186	
41	890	65048	1014722	183	2141	482	7982			83428	30268	0	
41	910	37694	548645	58	495	176	2880			68073	18730	155	
41	930	41337	441947	167	1640	47	806			25184	8618	31	
41	950	59895	871087	204	2661	73	901			63931	28721	0	
41	970	11759	211643	0	0	8	227			1688	817	218	
41	990	41890	512337	0	0	144	1530			48532	17933	345	
41	1010	43995	505295	34	522	768	8133			72108	15605	388	
41	1030	48667	671538	230	1503	122	1407			54885	22070	0	
41	1050	31735	342836	114	1274	244	4093			48978	11588	159	
41	1070	33295	348403	357	3844	138	1647			41072	11998	164	
41	1090	66467	650837	42	340	38	830			85274	26183	248	
41	1110	41960	503477	132	1688	377	6594			40714	16993	25	
41	1130	39210	317932	43	315	235	2305			50348	12751	355	
41	1150	31751	321890	105	1197	123	1285			18979	5735	1	
41	1170	24514	257598	42	412	272	2912			15698	5059	24	
41	1190	28937	377776	108	1085	29	493			48017	13709	100	
41	1210	44824	469727	109	699	812	11062			57127	18371	22	
41	1230	41133	446562	79	489	244	3196			49476	16361	392	
41	1250	39105	454646	75	582	29	343			42985	13626	91	
41	1270	35910	411118	67	895	14	140			6139	2129	6	
41	1290	15917	207650	0	0	34	922			6941	2352	212	
41	1310	34054	395378	36	530	27	365			44641	12186	168	
41	1330	24178	259639	12	119	1	10			15731	5986	4	
41	0	2754448	32999894	6070	61055	11167	162201	236	3428	2948072	983673	11216	
		0	0	0	0	0	0	236	3428	0	0	0	
													
42	10	15108	121170	48	785	9474	209387	92339	4204112	15824	4128		
42	30	16788	122933	56	655	446	8155	0	0	38205	13252		
42	50	12592	226261	709	4634	337	3150	0	0	9060	3184		
42	70	37223	916330	5044	51810	8262	143846	0	0	178	36		
42	90	20492	447523	2014	16093	2974	44907	0	0	3914	1097		
42	110	13843	137714	52	510	210	2188	0	0	17285	4773		
42	130	16312	149906	57	575	10	125	0	0	17256	3845		
42	150	23631	541413	1801	17788	3056	51363	0	0	219	37		
42	170	16473	151088	60	633	129	4140	0	0	41967	19724		
42	190	31638	522663	80	1038	57	917	0	0	29806	10945		
42	210	46501	1038628	1057	14695	425	8652	564	35098	56311	29245		
42	230	19267	279340	72	1470	27	242	0	0	21575	9030		
42	250	16161	153305	0	0	0	0	0	0	24004	5937		
42	270	39542	308797	23	305	125	2924	0	0	66791	13076		
42	290	31156	429962	149	1851	35	298	0	0	60025	23787		
42	310	45484	917544	222	2368	517	9480	2037	98529	65689	33577		
42	330	23900	466364	199	2082	40	433	0	0	35460	14859		
42	350	22942	363760	10	150	45	1100	0	0	86727	35238		
42	370	20271	240090	237	2341	258	4421	2412	99100	29362	12284		
42	390	15732	145945	0	0	8	90	0	0	9159	2449		
42	410	14007	174594	4	100	184	1864	0	0	37676	15614		
42	430	21759	198165	0	0	300	1701	0	0	27451	7522		
42	450	44118	649128	127	2317	139	1468	0	0	65339	24842		
42	470	31535	447922	367	5024	3186	64565	0	0	43169	15015		
42	490	19103	355125	464	2410	525	6148	0	0	15563	6055		
42	510	16040	222145	370	4469	239	3599	0	0	6645	2339		
42	530	16774	222698	11	120	25	450	0	0	13438	4913		
42	550	38752	780374	590	6189	621	11587	0	0	39222	20302		
42	570	46797	597360	45	745	134	3400	0	0	74762	19806		
42	590	22024	371613	60	615	16	254	0	0	11840	4428		
42	610	27754	382190	121	1600	14	314	0	0	42027	11486		
42	630	36324	747502	799	7389	867	15778	0	0	35462	13839		
42	650	28131	428089	265	1966	100	1202	0	0	22022	8660		
42	670	24559	412671	94	933	93	1570	400	10000	78572	37787		
42	690	25398	345919	86	1310	45	885	20	400	110764	50479		
42	710	28002	415648	72	864	168	2970	0	0	39513	14989		
42	730	20908	232834	158	1120	10	80	50	2400	48034	14237		
42	750	28845	570203	90	1435	90	1247	155	8386	47315	25039		
42	770	28311	371440	73	730	404	11180	2900	122800	52703	21721		
42	790	18268	235360	29	415	0	0	0	0	42983	16170		
42	810	14850	161507	53	855	80	820	0	0	50527	15754		
42	830	41509	604833	350	3592	1316	23103	0	0	57694	22485		
42	850	33835	469176	100	1283	1298	28886	25842	923869	84128	39406		
42	870	28211	648053	1600	15859	3832	69989	0	0	50	15		
42	890	16139	307755	545	2801	454	6913	0	0	10244	3363		
42	910	18530	181745	18	100	10	100	0	0	49654	13455		
42	930	53585	1142150	13	200	140	4900	0	0	159461	86378		
42	950	13821	144715	0	0	81	1522	1238	56648	53390	15440		
42	970	18110	280120	171	1708	181	1645	0	0	11118	4001		
42	990	35062	315466	12	70	72	1504	0	0	46147	9899		
42	1010	18323	347141	576	3802	461	9997	0	0	4432	1374		
42	1030	21905	180114	32	265	28	345	0	0	19864	4767		
42	1050	13662	192014	48	388	21	186	0	0	15571	5948		
42	1070	26550	342139	95	998	165	1733	200	9000	71922	28940		
42	1090	19220	307537	89	955	0	0	0	0	16625	5063		
42	1110	18226	282649	136	1225	72	1126	9416	403465	38067	18090		
42	1130	17864	230010	181	1129	101	1218	0	0	14760	5529		
42	1150	40045	560255	93	1650	45	608	0	0	65267	24881		
42	1170	20021	240230	78	930	3457	64011	21977	877640	25044	8271		
42	1190	23469	372538	136	2107	1100	26940	0	0	47395	23188		
42	1210	33442	703185	209	2193	34	572	0	0	40278	16512		
42	1230	29950	365101	87	975	40	790	3965	138900	64542	26423		
42	1250	18014	284381	310	3592	300	5378	0	0	3064	1009		
42	1270	22297	334147	101	830	41	425	0	0	24542	9867		
42	1290	24327	446283	475	4508	2842	49772	0	0	8275	3664		
42	1310	30989	433297	157	2230	1827	32829	0	0	37340	14097		
42	1330	18734	235005	53	467	0	0	0	0	25272	7011		
42	1350	17954	331500	115	615	132	2018	0	0	19391	8304		
42	1370	15223	272020	284	2097	724	13352	0	0	7450	2334		
42	1390	25485	167071	54	428	4	10	0	0	24198	6247		
42	1410	26649	316931	21	170	109	861	0	0	22360	8445		
42	1430	40256	943887	10182	110160	10070	181968	0	0	584	158		
42	1450	37015	477802	58	728	217	2590	0	0	60630	26204		
42	1470	24783	398545	57	1005	0	0	2734	117570	46386	19528		
42	1490	38005	588130	498	5405	247	3361	0	0	67945	28463		
42	0	1918525	29449148	32702	334854	63096	1165552	166249	7107917	2776934	1090259	324	
		0	0	0	0	0	0	0	0	0	0	324	0
													
43	10	39247	360128			34	210	13	157	3095	495		
43	30	7502	55688			0	0	7	110	123	39		
43	50	958	17809			1	30	8	205	68	32		
43	70	9198	84146			4	100	16	296	0	0		
43	90	11	156			0	0	0	0	0	0		
43	110	14	350			0	0	0	0	0	0		
43	130	9440	160860			4	25	32	569	542	188		
43	150	44	322			0	0	0	0	0	0		
43	170	2109	26842			5	50	0	0	15	5		
43	190	2383	28316			10	150	4	66	0	0		
43	210	28	265			0	0	0	0	0	0		
43	230	30073	255944			100	1579	33	263	5357	1033		
43	250	0	0			0	0	0	0	0	0		
43	270	1656	26210			6	200	0	0	0	0		
43	290	1576	20250			0	0	0	0	17	5		
43	310	1759	31471			9	220	15	142	0	0		
43	330	10212	166756			0	0	18	316	2549	808		
43	350	579	9349			0	0	19	450	0	0		
43	370	94	1106			0	0	0	0	0	0		
43	390	34169	527868			47	1200	4	113	29	8		
43	430	208	5240			0	0	5	135	0	0		
43	470	18523	202521			82	798	34	602	5706	1310		
43	490	4083	65385			7	120	21	647	0	0		
43	490	175	2475			1	40	2	60	0	0		
43	530	2314	26641			3	55	9	69	52	23		
43	550	10	125			0	0	0	0	0	0		
43	570	6317	101637			17	95	126	2698	15	4		
43	590	23367	290592			36	402	44	320	8788	2723		
43	630	71555	935960			129	1640	3	60	21753	5619		
43	650	32605	364257			257	3515	0	0	6443	1200		
43	670	9085	75721			7	70	1	15	573	125		
43	690	1394	15940			0	0	0	0	93	31		
43	710	0	0			1	30	5	95	0	0		
43	730	32356	339176			40	800	1	28	9708	2050		
43	750	16788	159295			60	600	1	6	928	199		
43	770	3551	44389			0	0	3	60	12	3		
43	790	29780	311220			85	690	1	8	5650	1185		
43	810	944	11075			0	0	24	366	0	0		
43	830	22364	290675			12	90	10	162	103	19		
43	870	0	0			0	0	0	0	0	0		
43	890	3192	44342			0	0	5	124	5	3		
43	910	13071	151583			19	140	27	229	2416	685		
43	930	299	4467			0	0	0	0	0	0		
43	950	648	9080			0	0	0	0	6	2		
43	970	1084	16641			0	0	0	0	0	0		
43	990	500	13327			0	0	2	36	0	0		
43	1010	2105	27050			0	0	0	0	22	4		
43	1030	66	1211			0	0	0	5	0	0		
43	1050	6701	96663			0	0	11	114	0	0		
